flight_number,flight_Date,customer_ID,action,date,class,plane_row,seat
PA010,29/3/2024,000002058,Booked,25/1/2024,Economy,34,6
PA010,29/3/2024,000002058,Upgraded,28/2/2024,Premium Economy,21,5
PA010,29/3/2024,000002058,Cancelled,29/3/2024,,,
PA010,29/3/2024,000002297,Booked,24/1/2024,Economy,42,1
PA010,29/3/2024,000002297,Seat Changed,21/2/2024,Economy,42,2
PA010,29/3/2024,000002297,Cancelled,20/3/2024,,,
PA010,29/3/2024,000002551,Booked,26/12/2023,Economy,41,8
PA010,29/3/2024,000002551,Cancelled,28/1/2024,,,
PA010,29/3/2024,000002835,Booked,14/1/2024,Economy,35,7
PA010,29/3/2024,000002835,Seat Changed,9/2/2024,Economy,32,1
PA010,29/3/2024,000002945,Booked,31/1/2024,Economy,35,8
PA010,29/3/2024,000002945,Cancelled,22/2/2024,,,
PA010,29/3/2024,000003013,Booked,26/1/2024,Economy,40,4
PA010,29/3/2024,000003013,Seat Changed,15/2/2024,Economy,38,9
PA010,29/3/2024,000003379,Booked,6/1/2024,Economy,31,1
PA010,29/3/2024,000003379,Seat Changed,25/1/2024,Economy,38,9
PA010,29/3/2024,000003445,Booked,15/2/2024,Economy,30,8
PA010,29/3/2024,000003445,Upgraded,12/3/2024,Premium Economy,26,7
PA010,29/3/2024,000003647,Booked,27/1/2024,Economy,27,5
PA010,29/3/2024,000003647,Cancelled,19/2/2024,,,
PA010,29/3/2024,000003948,Booked,24/2/2024,Economy,27,8
PA010,29/3/2024,000003948,Seat Changed,24/3/2024,Economy,29,8
PA010,29/3/2024,000004015,Booked,2/12/2023,Economy,31,4
PA010,29/3/2024,000004015,Upgraded,13/12/2023,Premium Economy,22,4
PA010,29/3/2024,000004506,Booked,18/12/2023,Economy,33,5
PA010,29/3/2024,000004506,Seat Changed,22/1/2024,Economy,31,6
PA010,29/3/2024,000004506,Cancelled,5/2/2024,,,
PA010,29/3/2024,000004604,Booked,21/2/2024,Economy,41,7
PA010,29/3/2024,000004604,Cancelled,6/3/2024,,,
PA010,29/3/2024,000004613,Booked,23/1/2024,Economy,42,2
PA010,29/3/2024,000004613,Seat Changed,27/2/2024,Economy,27,10
PA010,29/3/2024,000004613,Seat Changed,23/3/2024,Economy,39,1
PA010,29/3/2024,000004835,Booked,2/2/2024,Economy,39,4
PA010,29/3/2024,000005081,Booked,8/12/2023,Economy,27,4
PA010,29/3/2024,000005081,Seat Changed,15/12/2023,Economy,28,3
PA010,29/3/2024,000005081,Cancelled,9/1/2024,,,
PA010,29/3/2024,000005142,Booked,23/12/2023,Economy,27,1
PA010,29/3/2024,000005142,Upgraded,8/1/2024,Premium Economy,20,6
PA010,29/3/2024,000005142,Seat Changed,30/1/2024,Premium Economy,26,6
PA010,29/3/2024,000005258,Booked,13/12/2023,Economy,31,4
PA010,29/3/2024,000005258,Upgraded,30/12/2023,Premium Economy,24,6
PA010,29/3/2024,000005258,Cancelled,30/1/2024,,,
PA010,29/3/2024,000005341,Booked,18/2/2024,Economy,41,4
PA010,29/3/2024,000005341,Upgraded,7/3/2024,Premium Economy,23,6
PA010,29/3/2024,000005341,Cancelled,15/3/2024,,,
PA010,29/3/2024,000005434,Booked,4/2/2024,Economy,42,1
PA010,29/3/2024,000005434,Seat Changed,12/3/2024,Economy,28,5
PA010,29/3/2024,000005434,Upgraded,22/3/2024,Premium Economy,25,7
PA010,29/3/2024,000005565,Booked,14/2/2024,Economy,30,2
PA010,29/3/2024,000005565,Seat Changed,29/2/2024,Economy,32,9
PA010,29/3/2024,000005601,Booked,24/1/2024,Economy,32,7
PA010,29/3/2024,000005608,Booked,21/1/2024,Economy,42,8
PA010,29/3/2024,000005608,Upgraded,11/2/2024,Premium Economy,21,6
PA010,29/3/2024,000005608,Upgraded,20/2/2024,Business,16,3
PA010,29/3/2024,000005647,Booked,16/12/2023,Economy,42,1
PA010,29/3/2024,000005647,Seat Changed,16/1/2024,Economy,36,9
PA010,29/3/2024,000005647,Seat Changed,13/2/2024,Economy,42,1
PA010,29/3/2024,000005647,Cancelled,8/3/2024,,,
PA010,29/3/2024,000005675,Booked,26/1/2024,Economy,41,10
PA010,29/3/2024,000005675,Seat Changed,13/2/2024,Economy,34,6
PA010,29/3/2024,000005727,Booked,16/2/2024,Economy,30,2
PA010,29/3/2024,000005727,Upgraded,6/3/2024,Premium Economy,26,3
PA010,29/3/2024,000005802,Booked,12/12/2023,Economy,37,1
PA010,29/3/2024,000005802,Seat Changed,23/12/2023,Economy,33,6
PA010,29/3/2024,000005853,Booked,27/12/2023,Economy,41,8
PA010,29/3/2024,000005853,Upgraded,2/2/2024,Premium Economy,25,1
PA010,29/3/2024,000005853,Cancelled,1/3/2024,,,
PA010,29/3/2024,000005877,Booked,30/12/2023,Economy,39,3
PA010,29/3/2024,000005877,Seat Changed,6/1/2024,Economy,36,9
PA010,29/3/2024,000005877,Upgraded,31/1/2024,Premium Economy,23,4
PA010,29/3/2024,000005877,Upgraded,26/2/2024,Business,11,1
PA010,29/3/2024,000005877,Cancelled,16/3/2024,,,
PA010,29/3/2024,000006249,Booked,19/1/2024,Economy,41,7
PA010,29/3/2024,000006249,Seat Changed,31/1/2024,Economy,39,3
PA010,29/3/2024,000006249,Seat Changed,19/2/2024,Economy,33,5
PA010,29/3/2024,000006259,Booked,26/12/2023,Economy,28,4
PA010,29/3/2024,000006259,Upgraded,31/1/2024,Premium Economy,24,8
PA010,29/3/2024,000006259,Upgraded,28/2/2024,Business,15,3
PA010,29/3/2024,000006259,Cancelled,26/3/2024,,,
PA010,29/3/2024,000006299,Booked,4/2/2024,Economy,36,7
PA010,29/3/2024,000006299,Upgraded,21/2/2024,Premium Economy,19,8
PA010,29/3/2024,000006299,Seat Changed,24/3/2024,Premium Economy,23,8
PA010,29/3/2024,000006397,Booked,24/2/2024,Economy,33,7
PA010,29/3/2024,000006443,Booked,11/1/2024,Economy,30,2
PA010,29/3/2024,000006443,Seat Changed,18/1/2024,Economy,39,7
PA010,29/3/2024,000006443,Cancelled,26/1/2024,,,
PA010,29/3/2024,000006485,Booked,24/12/2023,Economy,40,7
PA010,29/3/2024,000006485,Seat Changed,17/1/2024,Economy,42,1
PA010,29/3/2024,000006485,Cancelled,22/2/2024,,,
PA010,29/3/2024,000006674,Booked,24/2/2024,Economy,30,6
PA010,29/3/2024,000006674,Seat Changed,6/3/2024,Economy,29,5
PA010,29/3/2024,000006776,Booked,30/12/2023,Economy,31,9
PA010,29/3/2024,000006776,Seat Changed,31/1/2024,Economy,36,5
PA010,29/3/2024,000006776,Cancelled,8/2/2024,,,
PA010,29/3/2024,000006784,Booked,1/12/2023,Economy,28,8
PA010,29/3/2024,000006784,Upgraded,22/12/2023,Premium Economy,25,1
PA010,29/3/2024,000006784,Upgraded,24/1/2024,Business,16,4
PA010,29/3/2024,000006784,Cancelled,20/2/2024,,,
PA010,29/3/2024,000006847,Booked,2/2/2024,Economy,41,8
PA010,29/3/2024,000006847,Upgraded,28/2/2024,Premium Economy,25,7
PA010,29/3/2024,000006847,Cancelled,13/3/2024,,,
PA010,29/3/2024,000007602,Booked,5/2/2024,Economy,34,3
PA010,29/3/2024,000007602,Seat Changed,16/2/2024,Economy,42,1
PA010,29/3/2024,000007602,Seat Changed,29/2/2024,Economy,41,7
PA010,29/3/2024,000007797,Booked,10/2/2024,Economy,42,8
PA010,29/3/2024,000007797,Upgraded,23/2/2024,Premium Economy,21,8
PA010,29/3/2024,000007797,Seat Changed,23/3/2024,Premium Economy,23,6
PA010,29/3/2024,000007841,Booked,20/2/2024,Economy,32,4
PA010,29/3/2024,000007841,Seat Changed,21/3/2024,Economy,37,8
PA010,29/3/2024,000008269,Booked,9/1/2024,Economy,38,5
PA010,29/3/2024,000008269,Seat Changed,16/1/2024,Economy,31,4
PA010,29/3/2024,000008368,Booked,3/2/2024,Economy,29,10
PA010,29/3/2024,000008368,Seat Changed,20/2/2024,Economy,33,6
PA010,29/3/2024,000008368,Upgraded,13/3/2024,Premium Economy,20,6
PA010,29/3/2024,000008383,Booked,20/2/2024,Economy,35,2
PA010,29/3/2024,000008383,Seat Changed,23/3/2024,Economy,31,3
PA010,29/3/2024,000008533,Booked,8/2/2024,Economy,31,9
PA010,29/3/2024,000008533,Seat Changed,21/2/2024,Economy,29,6
PA010,29/3/2024,000008599,Booked,25/2/2024,Economy,29,8
PA010,29/3/2024,000008599,Upgraded,7/3/2024,Premium Economy,21,5
PA010,29/3/2024,000008734,Booked,10/12/2023,Economy,38,8
PA010,29/3/2024,000008734,Seat Changed,18/12/2023,Economy,39,4
PA010,29/3/2024,000008734,Upgraded,3/1/2024,Premium Economy,26,3
PA010,29/3/2024,000008734,Seat Changed,15/1/2024,Premium Economy,19,8
PA010,29/3/2024,000008734,Cancelled,25/1/2024,,,
PA010,29/3/2024,000009036,Booked,19/12/2023,Economy,31,5
PA010,29/3/2024,000009036,Seat Changed,28/12/2023,Economy,37,8
PA010,29/3/2024,000009036,Upgraded,21/1/2024,Premium Economy,24,2
PA010,29/3/2024,000009036,Seat Changed,6/2/2024,Premium Economy,19,3
PA010,29/3/2024,000009059,Booked,14/1/2024,Economy,38,9
PA010,29/3/2024,000009059,Upgraded,24/1/2024,Premium Economy,25,5
PA010,29/3/2024,000009059,Cancelled,16/2/2024,,,
PA010,29/3/2024,000009215,Booked,24/1/2024,Economy,28,7
PA010,29/3/2024,000009215,Upgraded,12/2/2024,Premium Economy,21,1
PA010,29/3/2024,000009215,Seat Changed,5/3/2024,Premium Economy,26,7
PA010,29/3/2024,000009375,Booked,28/1/2024,Economy,37,4
PA010,29/3/2024,000009375,Seat Changed,8/2/2024,Economy,32,7
PA010,29/3/2024,000009523,Booked,12/12/2023,Economy,37,3
PA010,29/3/2024,000009523,Seat Changed,23/12/2023,Economy,41,1
PA010,29/3/2024,000009523,Seat Changed,28/1/2024,Economy,32,9
PA010,29/3/2024,000009671,Booked,2/12/2023,Economy,28,9
PA010,29/3/2024,000009671,Upgraded,23/12/2023,Premium Economy,22,7
PA010,29/3/2024,000009784,Booked,2/12/2023,Economy,35,10
PA010,29/3/2024,000009784,Seat Changed,14/12/2023,Economy,30,7
PA010,29/3/2024,000009784,Cancelled,20/1/2024,,,
PA011,1/3/2024,000000395,Booked,1/1/2024,Economy,28,9
PA011,1/3/2024,000000395,Upgraded,14/1/2024,Premium Economy,24,5
PA011,1/3/2024,000000591,Booked,23/1/2024,Economy,41,5
PA011,1/3/2024,000000591,Upgraded,30/1/2024,Premium Economy,24,2
PA011,1/3/2024,000000591,Cancelled,15/2/2024,,,
PA011,1/3/2024,000000904,Booked,17/1/2024,Economy,31,5
PA011,1/3/2024,000000904,Upgraded,15/2/2024,Premium Economy,23,6
PA011,1/3/2024,000000904,Upgraded,28/2/2024,Business,9,2
PA011,1/3/2024,000001028,Booked,4/1/2024,Economy,37,6
PA011,1/3/2024,000001028,Seat Changed,15/1/2024,Economy,34,4
PA011,1/3/2024,000001028,Seat Changed,27/1/2024,Economy,42,2
PA011,1/3/2024,000001168,Booked,18/12/2023,Economy,36,3
PA011,1/3/2024,000001168,Seat Changed,19/1/2024,Economy,35,4
PA011,1/3/2024,000001168,Seat Changed,25/2/2024,Economy,36,4
PA011,1/3/2024,000001361,Booked,22/11/2023,Economy,27,5
PA011,1/3/2024,000001361,Seat Changed,28/12/2023,Economy,33,2
PA011,1/3/2024,000001361,Cancelled,24/1/2024,,,
PA011,1/3/2024,000001364,Booked,17/12/2023,First,5,4
PA011,1/3/2024,000001364,Seat Changed,22/1/2024,First,4,3
PA011,1/3/2024,000001364,Cancelled,10/2/2024,,,
PA011,1/3/2024,000001504,Booked,13/1/2024,First,3,1
PA011,1/3/2024,000001529,Booked,16/1/2024,Economy,32,6
PA011,1/3/2024,000001533,Booked,29/11/2023,Economy,42,5
PA011,1/3/2024,000001533,Upgraded,23/12/2023,Premium Economy,22,7
PA011,1/3/2024,000001533,Cancelled,5/1/2024,,,
PA011,1/3/2024,000001622,Booked,21/12/2023,Economy,27,4
PA011,1/3/2024,000001622,Seat Changed,13/1/2024,Economy,31,4
PA011,1/3/2024,000001727,Booked,8/11/2023,Economy,41,1
PA011,1/3/2024,000001727,Seat Changed,24/11/2023,Economy,30,4
PA011,1/3/2024,000001727,Seat Changed,28/12/2023,Economy,31,5
PA011,1/3/2024,000001727,Seat Changed,6/1/2024,Economy,37,8
PA011,1/3/2024,000001727,Seat Changed,12/2/2024,Economy,41,5
PA011,1/3/2024,000002193,Booked,22/12/2023,Economy,27,7
PA011,1/3/2024,000002193,Seat Changed,12/1/2024,Economy,39,7
PA011,1/3/2024,000002193,Upgraded,7/2/2024,Premium Economy,21,2
PA011,1/3/2024,000002198,Booked,14/11/2023,Economy,31,10
PA011,1/3/2024,000002198,Seat Changed,21/12/2023,Economy,31,2
PA011,1/3/2024,000002198,Cancelled,4/1/2024,,,
PA011,1/3/2024,000002306,Booked,9/12/2023,First,6,2
PA011,1/3/2024,000002306,Cancelled,6/1/2024,,,
PA011,1/3/2024,000002330,Booked,21/12/2023,Economy,42,6
PA011,1/3/2024,000002330,Cancelled,29/12/2023,,,
PA011,1/3/2024,000002362,Booked,27/1/2024,Economy,33,9
PA011,1/3/2024,000002362,Upgraded,3/2/2024,Premium Economy,26,8
PA011,1/3/2024,000002362,Seat Changed,28/2/2024,Premium Economy,26,6
PA011,1/3/2024,000002560,Booked,3/11/2023,First,2,3
PA011,1/3/2024,000002560,Seat Changed,7/12/2023,First,5,3
PA011,1/3/2024,000002560,Seat Changed,12/1/2024,First,8,4
PA011,1/3/2024,000002560,Cancelled,27/1/2024,,,
PA011,1/3/2024,000002687,Booked,29/1/2024,Economy,32,1
PA011,1/3/2024,000002687,Upgraded,27/2/2024,Premium Economy,25,6
PA011,1/3/2024,000002814,Booked,24/11/2023,First,6,1
PA011,1/3/2024,000002814,Cancelled,18/12/2023,,,
PA011,1/3/2024,000002953,Booked,27/1/2024,Economy,37,7
PA011,1/3/2024,000002953,Upgraded,25/2/2024,Premium Economy,25,5
PA011,1/3/2024,000003074,Booked,29/11/2023,Economy,28,8
PA011,1/3/2024,000003074,Seat Changed,23/12/2023,Economy,40,2
PA011,1/3/2024,000003284,Booked,18/12/2023,Economy,28,3
PA011,1/3/2024,000003284,Upgraded,4/1/2024,Premium Economy,22,7
PA011,1/3/2024,000003284,Seat Changed,28/1/2024,Premium Economy,21,4
PA011,1/3/2024,000003284,Cancelled,22/2/2024,,,
PA011,1/3/2024,000003311,Booked,20/12/2023,Economy,32,9
PA011,1/3/2024,000003311,Seat Changed,9/1/2024,Economy,35,10
PA011,1/3/2024,000003311,Cancelled,23/1/2024,,,
PA011,1/3/2024,000003570,Booked,24/1/2024,Economy,40,4
PA011,1/3/2024,000003570,Seat Changed,17/2/2024,Economy,27,9
PA011,1/3/2024,000003611,Booked,15/11/2023,Economy,27,9
PA011,1/3/2024,000003611,Seat Changed,12/12/2023,Economy,31,5
PA011,1/3/2024,000003676,Booked,14/12/2023,First,1,1
PA011,1/3/2024,000003676,Seat Changed,30/1/2024,First,8,1
PA011,1/3/2024,000003998,Booked,18/12/2023,First,7,1
PA011,1/3/2024,000003998,Seat Changed,22/1/2024,First,3,3
PA011,1/3/2024,000003998,Cancelled,4/2/2024,,,
PA011,1/3/2024,000004372,Booked,21/11/2023,Economy,33,2
PA011,1/3/2024,000004372,Seat Changed,7/12/2023,Economy,28,4
PA011,1/3/2024,000004372,Upgraded,14/12/2023,Premium Economy,21,7
PA011,1/3/2024,000004372,Cancelled,5/1/2024,,,
PA011,1/3/2024,000004415,Booked,17/11/2023,First,3,2
PA011,1/3/2024,000004415,Seat Changed,24/11/2023,First,1,2
PA011,1/3/2024,000004456,Booked,15/1/2024,Economy,30,9
PA011,1/3/2024,000004456,Seat Changed,8/2/2024,Economy,28,6
PA011,1/3/2024,000004585,Booked,9/1/2024,Economy,28,8
PA011,1/3/2024,000004585,Upgraded,6/2/2024,Premium Economy,19,8
PA011,1/3/2024,000004759,Booked,27/12/2023,First,5,2
PA011,1/3/2024,000004759,Cancelled,12/2/2024,,,
PA011,1/3/2024,000004786,Booked,3/1/2024,Economy,38,4
PA011,1/3/2024,000004865,Booked,6/1/2024,Economy,36,9
PA011,1/3/2024,000004865,Seat Changed,4/2/2024,Economy,40,9
PA011,1/3/2024,000004865,Upgraded,20/2/2024,Premium Economy,26,7
PA011,1/3/2024,000005135,Booked,5/12/2023,Economy,42,3
PA011,1/3/2024,000005135,Seat Changed,1/1/2024,Economy,28,2
PA011,1/3/2024,000005135,Upgraded,16/1/2024,Premium Economy,19,7
PA011,1/3/2024,000005198,Booked,11/1/2024,First,7,1
PA011,1/3/2024,000005198,Cancelled,24/1/2024,,,
PA011,1/3/2024,000005201,Booked,22/12/2023,Economy,32,4
PA011,1/3/2024,000005201,Seat Changed,10/1/2024,Economy,29,8
PA011,1/3/2024,000005201,Seat Changed,21/1/2024,Economy,31,3
PA011,1/3/2024,000005201,Upgraded,5/2/2024,Premium Economy,26,3
PA011,1/3/2024,000005201,Cancelled,12/2/2024,,,
PA011,1/3/2024,000005336,Booked,9/11/2023,Economy,37,9
PA011,1/3/2024,000005336,Seat Changed,1/12/2023,Economy,37,4
PA011,1/3/2024,000005336,Seat Changed,5/1/2024,Economy,27,7
PA011,1/3/2024,000005517,Booked,29/1/2024,Economy,31,8
PA011,1/3/2024,000005517,Upgraded,7/2/2024,Premium Economy,19,3
PA011,1/3/2024,000005517,Seat Changed,27/2/2024,Premium Economy,24,1
PA011,1/3/2024,000005640,Booked,15/1/2024,Economy,32,9
PA011,1/3/2024,000005640,Upgraded,6/2/2024,Premium Economy,20,8
PA011,1/3/2024,000005963,Booked,11/11/2023,Economy,42,3
PA011,1/3/2024,000005963,Seat Changed,26/11/2023,Economy,36,6
PA011,1/3/2024,000005963,Seat Changed,24/12/2023,Economy,27,10
PA011,1/3/2024,000006163,Booked,26/1/2024,Economy,41,3
PA011,1/3/2024,000006163,Seat Changed,11/2/2024,Economy,29,7
PA011,1/3/2024,000006391,Booked,6/11/2023,Economy,41,4
PA011,1/3/2024,000006391,Upgraded,9/12/2023,Premium Economy,22,4
PA011,1/3/2024,000006402,Booked,18/11/2023,First,4,1
PA011,1/3/2024,000006402,Cancelled,6/12/2023,,,
PA011,1/3/2024,000006690,Booked,28/1/2024,First,6,4
PA011,1/3/2024,000006690,Seat Changed,5/2/2024,First,4,1
PA011,1/3/2024,000006812,Booked,12/1/2024,First,6,1
PA011,1/3/2024,000006812,Cancelled,27/1/2024,,,
PA011,1/3/2024,000007044,Booked,25/11/2023,First,6,3
PA011,1/3/2024,000007044,Seat Changed,2/12/2023,First,3,3
PA011,1/3/2024,000007044,Seat Changed,11/12/2023,First,7,2
PA011,1/3/2024,000007044,Seat Changed,22/12/2023,First,8,4
PA011,1/3/2024,000007083,Booked,14/11/2023,Economy,40,9
PA011,1/3/2024,000007150,Booked,6/1/2024,First,5,2
PA011,1/3/2024,000007150,Seat Changed,13/1/2024,First,7,1
PA011,1/3/2024,000007200,Booked,7/1/2024,Economy,39,3
PA011,1/3/2024,000007200,Seat Changed,14/1/2024,Economy,34,7
PA011,1/3/2024,000007251,Booked,2/11/2023,Economy,38,9
PA011,1/3/2024,000007251,Seat Changed,12/11/2023,Economy,38,1
PA011,1/3/2024,000007251,Upgraded,30/11/2023,Premium Economy,23,5
PA011,1/3/2024,000007251,Cancelled,4/1/2024,,,
PA011,1/3/2024,000007554,Booked,15/11/2023,Economy,31,3
PA011,1/3/2024,000007554,Seat Changed,24/11/2023,Economy,30,4
PA011,1/3/2024,000007554,Seat Changed,23/12/2023,Economy,29,5
PA011,1/3/2024,000007570,Booked,18/12/2023,First,4,3
PA011,1/3/2024,000007674,Booked,21/12/2023,First,3,2
PA011,1/3/2024,000007674,Cancelled,4/2/2024,,,
PA011,1/3/2024,000007876,Booked,6/11/2023,First,7,4
PA011,1/3/2024,000007876,Seat Changed,28/11/2023,First,5,3
PA011,1/3/2024,000008019,Booked,10/11/2023,Economy,28,9
PA011,1/3/2024,000008019,Cancelled,10/12/2023,,,
PA011,1/3/2024,000008162,Booked,18/12/2023,First,8,1
PA011,1/3/2024,000008162,Seat Changed,26/12/2023,First,1,4
PA011,1/3/2024,000008290,Booked,28/1/2024,Economy,28,5
PA011,1/3/2024,000008290,Seat Changed,20/2/2024,Economy,42,1
PA011,1/3/2024,000008325,Booked,24/11/2023,Economy,38,1
PA011,1/3/2024,000008325,Seat Changed,4/12/2023,Economy,27,2
PA011,1/3/2024,000008325,Cancelled,29/12/2023,,,
PA011,1/3/2024,000008762,Booked,1/1/2024,Economy,29,6
PA011,1/3/2024,000008762,Upgraded,20/1/2024,Premium Economy,25,8
PA011,1/3/2024,000008779,Booked,22/12/2023,Economy,38,8
PA011,1/3/2024,000009000,Booked,11/11/2023,First,4,1
PA011,1/3/2024,000009000,Seat Changed,6/12/2023,First,5,4
PA011,1/3/2024,000009000,Seat Changed,27/12/2023,First,7,2
PA011,1/3/2024,000009093,Booked,8/12/2023,Economy,34,4
PA011,1/3/2024,000009093,Seat Changed,16/12/2023,Economy,40,3
PA011,1/3/2024,000009109,Booked,18/1/2024,First,3,1
PA011,1/3/2024,000009109,Seat Changed,26/1/2024,First,2,2
PA011,1/3/2024,000009157,Booked,5/11/2023,Economy,40,9
PA011,1/3/2024,000009157,Cancelled,22/11/2023,,,
PA011,1/3/2024,000009237,Booked,24/12/2023,First,6,1
PA011,1/3/2024,000009237,Cancelled,29/1/2024,,,
PA011,1/3/2024,000009433,Booked,16/11/2023,Economy,34,6
PA011,1/3/2024,000009502,Booked,29/1/2024,Economy,31,10
PA011,1/3/2024,000009502,Seat Changed,29/2/2024,Economy,35,8
PA011,1/3/2024,000009735,Booked,15/11/2023,First,4,1
PA011,1/3/2024,000009735,Seat Changed,13/12/2023,First,1,2
PA011,1/3/2024,000009849,Booked,4/12/2023,Economy,30,7
PA011,1/3/2024,000009849,Upgraded,14/12/2023,Premium Economy,21,7
PA011,1/3/2024,000009849,Seat Changed,3/1/2024,Premium Economy,24,4
PA011,1/3/2024,000009957,Booked,10/12/2023,Economy,33,4
PA011,1/3/2024,000009957,Seat Changed,25/12/2023,Economy,42,7
PA011,1/3/2024,000009957,Cancelled,19/1/2024,,,
PA012,10/3/2024,000000246,Booked,22/11/2023,Premium Economy,26,5
PA012,10/3/2024,000000246,Seat Changed,9/12/2023,Premium Economy,25,4
PA012,10/3/2024,000000246,Upgraded,25/12/2023,Business,14,1
PA012,10/3/2024,000000246,Cancelled,31/1/2024,,,
PA012,10/3/2024,000000395,Booked,17/11/2023,Business,12,2
PA012,10/3/2024,000000395,Seat Changed,14/12/2023,Business,11,3
PA012,10/3/2024,000000395,Upgraded,24/12/2023,First,1,4
PA012,10/3/2024,000000681,Booked,25/1/2024,Premium Economy,20,1
PA012,10/3/2024,000000681,Upgraded,4/2/2024,Business,16,3
PA012,10/3/2024,000000681,Seat Changed,7/3/2024,Business,17,3
PA012,10/3/2024,000000808,Booked,12/11/2023,Business,12,1
PA012,10/3/2024,000000904,Booked,27/11/2023,Business,12,2
PA012,10/3/2024,000001028,Booked,2/1/2024,Business,12,4
PA012,10/3/2024,000001028,Seat Changed,25/1/2024,Business,15,4
PA012,10/3/2024,000001028,Cancelled,18/2/2024,,,
PA012,10/3/2024,000001057,Booked,16/1/2024,Premium Economy,25,8
PA012,10/3/2024,000001057,Seat Changed,28/1/2024,Premium Economy,25,5
PA012,10/3/2024,000001057,Seat Changed,13/2/2024,Premium Economy,25,5
PA012,10/3/2024,000001057,Cancelled,2/3/2024,,,
PA012,10/3/2024,000001168,Booked,27/1/2024,First,1,2
PA012,10/3/2024,000001212,Booked,1/2/2024,Premium Economy,22,3
PA012,10/3/2024,000001212,Upgraded,2/3/2024,Business,9,2
PA012,10/3/2024,000001361,Booked,14/1/2024,Business,11,1
PA012,10/3/2024,000001361,Upgraded,28/1/2024,First,2,3
PA012,10/3/2024,000001374,Booked,3/2/2024,Premium Economy,21,5
PA012,10/3/2024,000001510,Booked,13/12/2023,Premium Economy,22,8
PA012,10/3/2024,000001510,Cancelled,29/12/2023,,,
PA012,10/3/2024,000001529,Booked,8/12/2023,Business,15,4
PA012,10/3/2024,000001622,Booked,8/2/2024,Business,16,2
PA012,10/3/2024,000001622,Seat Changed,19/2/2024,Business,13,2
PA012,10/3/2024,000001727,Booked,26/1/2024,Business,14,3
PA012,10/3/2024,000001727,Upgraded,2/3/2024,First,4,4
PA012,10/3/2024,000002193,Booked,30/1/2024,Business,9,4
PA012,10/3/2024,000002193,Upgraded,18/2/2024,First,8,3
PA012,10/3/2024,000002231,Booked,4/1/2024,Business,12,2
PA012,10/3/2024,000002231,Upgraded,23/1/2024,First,2,4
PA012,10/3/2024,000002231,Cancelled,7/2/2024,,,
PA012,10/3/2024,000002330,Booked,14/11/2023,Business,17,2
PA012,10/3/2024,000002330,Seat Changed,3/12/2023,Business,18,3
PA012,10/3/2024,000002330,Cancelled,14/12/2023,,,
PA012,10/3/2024,000002362,Booked,26/12/2023,Business,12,1
PA012,10/3/2024,000002362,Upgraded,24/1/2024,First,3,3
PA012,10/3/2024,000002414,Booked,17/1/2024,Business,11,1
PA012,10/3/2024,000002442,Booked,27/12/2023,Premium Economy,24,8
PA012,10/3/2024,000002442,Seat Changed,29/1/2024,Premium Economy,23,5
PA012,10/3/2024,000002442,Cancelled,12/2/2024,,,
PA012,10/3/2024,000002626,Booked,8/12/2023,Premium Economy,19,3
PA012,10/3/2024,000002626,Upgraded,15/12/2023,Business,16,3
PA012,10/3/2024,000002626,Cancelled,20/1/2024,,,
PA012,10/3/2024,000002687,Booked,10/12/2023,First,3,4
PA012,10/3/2024,000002687,Seat Changed,6/1/2024,First,7,2
PA012,10/3/2024,000002861,Booked,31/1/2024,Business,13,3
PA012,10/3/2024,000002861,Cancelled,8/2/2024,,,
PA012,10/3/2024,000003074,Booked,6/1/2024,First,2,1
PA012,10/3/2024,000003074,Seat Changed,22/1/2024,First,7,3
PA012,10/3/2024,000003074,Cancelled,2/2/2024,,,
PA012,10/3/2024,000003095,Booked,15/11/2023,Business,9,2
PA012,10/3/2024,000003095,Upgraded,13/12/2023,First,4,2
PA012,10/3/2024,000003286,Booked,6/2/2024,Business,12,3
PA012,10/3/2024,000003311,Booked,9/1/2024,First,6,1
PA012,10/3/2024,000003311,Seat Changed,27/1/2024,First,8,3
PA012,10/3/2024,000003570,Booked,18/1/2024,First,8,4
PA012,10/3/2024,000003634,Booked,24/12/2023,Premium Economy,23,1
PA012,10/3/2024,000003634,Upgraded,29/1/2024,Business,18,2
PA012,10/3/2024,000003634,Cancelled,2/3/2024,,,
PA012,10/3/2024,000003699,Booked,15/11/2023,Premium Economy,20,4
PA012,10/3/2024,000003699,Seat Changed,22/12/2023,Premium Economy,24,8
PA012,10/3/2024,000003888,Booked,18/11/2023,Premium Economy,22,4
PA012,10/3/2024,000003888,Seat Changed,9/12/2023,Premium Economy,23,2
PA012,10/3/2024,000003888,Cancelled,28/12/2023,,,
PA012,10/3/2024,000004233,Booked,18/12/2023,Premium Economy,20,5
PA012,10/3/2024,000004233,Upgraded,26/12/2023,Business,9,4
PA012,10/3/2024,000004363,Booked,24/11/2023,Premium Economy,22,7
PA012,10/3/2024,000004363,Cancelled,17/12/2023,,,
PA012,10/3/2024,000004456,Booked,27/12/2023,Business,18,4
PA012,10/3/2024,000004456,Cancelled,4/1/2024,,,
PA012,10/3/2024,000004585,Booked,14/1/2024,Business,15,1
PA012,10/3/2024,000004585,Upgraded,2/2/2024,First,2,1
PA012,10/3/2024,000004585,Seat Changed,28/2/2024,First,8,4
PA012,10/3/2024,000004721,Booked,31/1/2024,Premium Economy,22,5
