StaffID,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
2323,1773.00,1808.46,1826.54,1826.54,1881.34,1918.97,1938.16,1957.54,1996.69,1996.69,2016.66,2077.16
2584,4110.00,4192.20,4276.04,4318.80,4318.80,4318.80,4405.18,4537.34,4582.71,4582.71,4674.36,4721.11
2100,10880.00,10880.00,11097.60,11097.60,11319.55,11432.75,11775.73,11893.49,12012.42,12132.55,12253.87,12621.49
2165,3828.00,3866.28,3866.28,3866.28,3866.28,3982.27,4061.91,4183.77,4183.77,4225.61,4267.86,4267.86
1060,13335.00,13735.05,13872.40,14011.12,14291.35,14720.09,14720.09,15161.69,15161.69,15616.54,15772.71,15930.43
2563,4401.00,4533.03,4533.03,4533.03,4533.03,4533.03,4533.03,4533.03,4533.03,4533.03,4623.69,4716.16
2521,11724.00,11724.00,12075.72,12196.48,12196.48,12440.41,12564.81,12816.11,13200.59,13200.59,13200.59,13200.59
2974,1813.00,1813.00,1813.00,1813.00,1867.39,1923.41,1961.88,1981.50,1981.50,2040.94,2081.76,2081.76
2202,14650.00,14943.00,14943.00,15391.29,15699.12,16013.10,16333.36,16333.36,16823.36,16823.36,16991.59,17501.34
1094,3853.00,3930.06,3930.06,4047.96,4169.40,4294.48,4337.43,4380.80,4512.23,4512.23,4557.35,4557.35
2413,4904.00,4953.04,5002.57,5002.57,5002.57,5052.60,5204.17,5308.26,5414.42,5522.71,5577.94,5689.50
1007,9726.00,9920.52,10118.93,10422.50,10526.72,10526.72,10631.99,10738.31,11060.46,11281.67,11394.49,11736.32
1422,12226.00,12592.78,12844.64,13229.97,13229.97,13362.27,13763.14,14176.04,14317.80,14460.98,14605.59,15043.75
2474,8141.00,8303.82,8469.90,8469.90,8469.90,8469.90,8639.29,8639.29,8812.08,8988.32,9168.09,9259.77
1336,14618.00,14764.18,15059.46,15511.25,15666.36,15823.02,16297.71,16297.71,16460.69,16460.69,16625.30,16957.80
2580,10499.00,10813.97,10813.97,11030.25,11140.55,11251.96,11251.96,11251.96,11589.52,11589.52,11821.31,11939.52
2528,10042.00,10242.84,10447.70,10761.13,11083.96,11416.48,11416.48,11758.97,11876.56,12232.86,12477.52,12602.29
1674,11035.00,11255.70,11593.37,11825.24,12180.00,12545.40,12796.30,13052.23,13182.75,13446.41,13849.80,14265.29
1813,13302.00,13435.02,13703.72,14114.83,14538.28,14974.43,15423.66,15886.37,15886.37,15886.37,15886.37,16045.23
2390,5925.00,5984.25,6103.94,6226.01,6412.79,6476.92,6606.46,6738.59,6940.75,6940.75,7148.97,7291.95
2124,9233.00,9417.66,9606.01,9798.13,9896.11,9995.08,10294.93,10500.83,10815.85,10815.85,10815.85,11140.33
2272,3008.00,3098.24,3191.19,3223.10,3287.56,3353.31,3386.85,3488.45,3523.34,3558.57,3558.57,3629.74
2936,11698.00,11814.98,11933.13,11933.13,12171.79,12415.23,12663.53,12663.53,12790.17,13045.97,13437.35,13437.35
1284,12105.00,12105.00,12226.05,12592.83,12718.76,12973.14,13102.87,13364.92,13498.57,13498.57,13903.53,14042.57
2560,10988.00,11207.76,11543.99,11890.31,12128.12,12491.96,12866.72,13124.06,13517.78,13923.31,14341.01,14627.83
2938,9769.00,10062.07,10062.07,10162.69,10162.69,10264.32,10366.96,10366.96,10366.96,10574.30,10785.79,10893.64
2423,6750.00,6817.50,6885.68,7092.25,7163.17,7163.17,7378.06,7378.06,7378.06,7378.06,7525.62,7751.39
2071,12065.00,12426.95,12675.49,12675.49,13055.75,13316.87,13316.87,13450.04,13719.04,13993.42,14133.35,14133.35
1287,14705.00,15146.15,15600.53,15600.53,15600.53,16068.55,16389.92,16881.62,17219.25,17735.83,18267.90,18815.94
1885,3603.00,3711.09,3711.09,3785.31,3898.87,4015.84,4136.31,4177.68,4219.45,4303.84,4432.96,4565.95
2239,7492.00,7716.76,7716.76,7948.26,7948.26,8027.75,8188.30,8270.18,8270.18,8352.89,8352.89,8436.41
1507,6184.00,6307.68,6496.91,6561.88,6627.50,6627.50,6760.05,6895.25,7033.15,7033.15,7173.82,7173.82
1077,13121.00,13252.21,13384.73,13384.73,13652.43,13652.43,13925.48,13925.48,14343.24,14486.67,14921.27,15368.91
2583,9214.00,9490.42,9775.13,10068.39,10269.75,10269.75,10269.75,10372.45,10683.63,10897.30,11224.22,11560.94
1074,2406.00,2478.18,2552.53,2578.05,2629.61,2708.50,2762.67,2790.30,2874.01,2960.23,2989.83,3049.62
2660,9201.00,9201.00,9385.02,9572.72,9572.72,9572.72,9572.72,9859.90,10155.70,10257.26,10257.26,10359.83
2065,8531.00,8616.31,8874.80,8963.55,9053.18,9143.71,9143.71,9235.15,9235.15,9419.85,9419.85,9608.25
2745,2720.00,2774.40,2802.14,2858.19,2915.35,3002.81,3062.87,3124.12,3155.37,3218.47,3315.03,3414.48
2474,10663.00,10769.63,10877.33,10986.10,11095.96,11428.84,11543.13,11773.99,12127.21,12491.03,12865.76,12994.41
1701,7909.00,7988.09,8067.97,8148.65,8148.65,8393.11,8560.97,8560.97,8817.80,8994.16,9263.98,9449.26
1564,11276.00,11614.28,11962.71,12082.34,12444.81,12569.25,12569.25,12694.95,13075.79,13206.55,13470.68,13874.80
2199,7666.00,7742.66,7974.94,8134.44,8134.44,8134.44,8134.44,8297.13,8297.13,8297.13,8297.13,8546.04
2230,14351.00,14494.51,14929.35,15227.93,15380.21,15380.21,15380.21,15534.01,15689.35,16160.03,16321.63,16811.28
2928,12193.00,12314.93,12684.38,12811.22,12811.22,12811.22,13067.45,13067.45,13198.12,13330.10,13730.00,14004.60
2754,1414.00,1414.00,1442.28,1456.70,1485.84,1500.70,1515.70,1515.70,1530.86,1561.48,1577.09,1608.63
1526,3256.00,3353.68,3387.22,3488.83,3558.61,3629.78,3738.68,3776.06,3813.82,3890.10,3890.10,3929.00
2738,13134.00,13134.00,13265.34,13397.99,13799.93,14213.93,14213.93,14640.35,14786.75,15230.36,15687.27,15687.27
1268,11715.00,12066.45,12307.78,12553.93,12679.47,13059.86,13321.06,13587.48,13995.10,14414.95,14414.95,14847.40
2886,6992.00,7201.76,7417.81,7491.99,7716.75,7716.75,7793.92,8027.74,8027.74,8268.57,8268.57,8516.62
2595,13586.00,13857.72,13857.72,14273.45,14701.66,14848.67,14997.16,15447.07,15601.54,15913.57,15913.57,16072.71
1483,10819.00,10927.19,11036.46,11036.46,11367.56,11594.91,11942.75,12301.04,12670.07,12796.77,12796.77,12924.74
2893,11522.00,11637.22,11753.59,12106.20,12469.39,12594.08,12845.96,12845.96,12974.42,12974.42,12974.42,13233.91
1496,7378.00,7451.78,7600.82,7676.82,7907.13,7986.20,8066.06,8066.06,8308.04,8308.04,8557.28,8557.28
2030,4360.00,4360.00,4447.20,4447.20,4491.67,4626.42,4672.69,4812.87,4861.00,4958.22,5057.38,5209.10
1546,3041.00,3071.41,3132.84,3164.17,3259.09,3291.68,3291.68,3291.68,3357.52,3424.67,3527.41,3562.68
1663,3875.00,3991.25,4110.99,4234.32,4361.35,4361.35,4448.57,4582.03,4582.03,4582.03,4719.49,4766.69
1262,2010.00,2030.10,2070.70,2070.70,2070.70,2070.70,2070.70,2091.41,2091.41,2154.15,2175.69,2240.96
1505,13568.00,13703.68,14114.79,14397.09,14685.03,14685.03,14831.88,14980.20,15279.80,15585.40,15741.25,15741.25
2071,6681.00,6814.62,6814.62,6814.62,6950.91,7020.42,7090.63,7232.44,7232.44,7449.41,7523.91,7523.91
2113,14908.00,14908.00,14908.00,14908.00,15206.16,15510.28,15665.39,15978.69,16138.48,16461.25,16625.86,17124.64
2592,11392.00,11392.00,11733.76,12085.77,12448.35,12572.83,12698.56,13079.51,13471.90,13741.34,13878.75,14017.54
2301,8609.00,8695.09,8695.09,8782.04,8782.04,8869.86,8958.56,9137.73,9411.86,9600.10,9600.10,9600.10
2030,8732.00,8993.96,9083.90,9174.74,9174.74,9174.74,9266.49,9266.49,9266.49,9266.49,9266.49,9359.15
2392,11153.00,11376.06,11603.58,11719.62,12071.21,12191.92,12313.84,12683.25,13063.75,13455.66,13455.66,13590.22
1819,14341.00,14627.82,14627.82,15066.65,15066.65,15518.65,15673.84,15830.58,16147.19,16470.13,16470.13,16964.24
2022,4792.00,4935.76,5083.83,5083.83,5134.67,5237.36,5289.74,5448.43,5557.40,5668.55,5781.92,5781.92
1285,3129.00,3222.87,3255.10,3320.20,3320.20,3386.60,3454.34,3523.42,3558.66,3665.42,3738.73,3776.11
1204,2654.00,2654.00,2733.62,2815.63,2871.94,2929.38,3017.26,3077.61,3108.38,3108.38,3108.38,3139.47
1979,5416.00,5416.00,5416.00,5416.00,5470.16,5470.16,5634.26,5803.29,5919.36,6037.75,6037.75,6218.88
2584,8482.00,8566.82,8738.16,8738.16,8738.16,8825.54,9090.30,9181.21,9456.64,9645.78,9645.78,9645.78
2932,6506.00,6571.06,6702.48,6702.48,6702.48,6836.53,7041.63,7041.63,7112.04,7112.04,7183.16,7326.83
1146,8178.00,8341.56,8591.81,8677.72,8764.50,9027.44,9117.71,9208.89,9208.89,9208.89,9485.16,9485.16
2499,2996.00,3025.96,3025.96,3086.48,3086.48,3117.34,3148.52,3211.49,3211.49,3243.60,3340.91,3340.91
2606,2969.00,3058.07,3058.07,3088.65,3088.65,3181.31,3244.94,3342.28,3442.55,3545.83,3581.29,3617.10
2235,8031.00,8191.62,8437.37,8690.49,8690.49,8864.30,8952.94,9132.00,9132.00,9405.96,9405.96,9405.96
1026,6098.00,6280.94,6406.56,6406.56,6598.76,6730.73,6932.65,6932.65,7071.31,7142.02,7142.02,7213.44
1907,1718.00,1769.54,1787.24,1805.11,1841.21,1859.62,1878.22,1878.22,1897.00,1953.91,1992.99,2032.85
2231,11911.00,12030.11,12270.71,12516.13,12641.29,12641.29,12894.11,13023.05,13023.05,13283.52,13549.19,13820.17
2089,4316.00,4445.48,4489.93,4624.63,4763.37,4906.27,4906.27,4906.27,4955.34,5004.89,5004.89,5004.89
1799,13700.00,14111.00,14393.22,14537.15,14682.52,14976.17,15275.70,15428.45,15891.31,16209.13,16209.13,16695.41
1633,10981.00,10981.00,11200.62,11536.64,11882.74,11882.74,11882.74,12120.39,12241.60,12364.01,12487.65,12737.41
2028,10305.00,10614.15,10932.57,11041.90,11262.74,11600.62,11716.63,11950.96,12070.47,12311.88,12681.23,12681.23
2834,9912.00,9912.00,10209.36,10209.36,10515.64,10831.11,11047.73,11047.73,11379.16,11720.54,11837.74,12074.50
2533,4075.00,4197.25,4239.22,4281.61,4281.61,4281.61,4281.61,4281.61,4281.61,4281.61,4410.06,4410.06
1352,5792.00,5792.00,5965.76,6144.73,6329.07,6518.95,6649.33,6782.31,6917.96,7125.50,7339.26,7486.05
2139,2166.00,2209.32,2209.32,2209.32,2231.41,2298.36,2321.34,2344.55,2368.00,2391.68,2415.59,2488.06
1546,1154.00,1188.62,1200.51,1212.51,1248.89,1248.89,1248.89,1248.89,1286.35,1286.35,1324.94,1324.94
2478,9358.00,9358.00,9638.74,9735.13,10027.18,10027.18,10227.72,10534.56,10745.25,10745.25,10852.70,11069.75
2959,13600.00,13736.00,13873.36,14012.09,14152.21,14152.21,14152.21,14152.21,14576.78,14722.55,15164.23,15619.15
1092,1511.00,1556.33,1603.02,1651.11,1700.64,1717.65,1717.65,1769.18,1786.87,1840.48,1895.69,1895.69
2453,6029.00,6089.29,6271.97,6334.69,6398.04,6462.02,6591.26,6788.99,6788.99,6924.77,6994.02,7133.90
2760,7791.00,7868.91,8026.29,8267.08,8349.75,8516.74,8687.08,8860.82,8949.43,9217.91,9402.27,9684.34
1208,4719.00,4766.19,4861.51,4861.51,4861.51,4910.13,4959.23,5008.82,5109.00,5109.00,5160.09,5211.69
1845,10875.00,10875.00,11201.25,11537.29,11768.03,11885.71,12123.43,12244.66,12367.11,12367.11,12490.78,12865.50
1978,1304.00,1330.08,1330.08,1369.98,1383.68,1397.52,1439.44,1468.23,1468.23,1512.28,1542.53,1588.80
2456,4133.00,4174.33,4299.56,4428.55,4428.55,4472.83,4517.56,4607.91,4700.07,4700.07,4794.07,4937.89
2370,12700.00,12827.00,12955.27,12955.27,13214.38,13346.52,13346.52,13346.52,13613.45,13613.45,13885.72,14163.43
1494,3385.00,3452.70,3521.75,3627.41,3663.68,3663.68,3773.59,3849.06,3926.04,4043.83,4084.26,4206.79
1152,6500.00,6695.00,6828.90,6965.48,7174.44,7317.93,7537.47,7612.84,7688.97,7919.64,8078.03,8239.59
2921,8002.00,8242.06,8324.48,8324.48,8574.22,8574.22,8574.22,8659.96,8919.76,9008.95,9008.95,9008.95
1790,2305.00,2374.15,2374.15,2421.63,2421.63,2445.85,2445.85,2445.85,2494.77,2519.71,2595.31,2673.16
2861,10413.00,10517.13,10517.13,10622.30,10728.52,11050.38,11050.38,11160.88,11160.88,11495.71,11725.62,11960.14
2569,14204.00,14488.08,14488.08,14488.08,14922.72,15370.40,15370.40,15831.52,15831.52,15989.83,16469.53,16798.92
1073,11113.00,11446.39,11675.32,11675.32,11675.32,12025.58,12145.83,12510.21,12635.31,12635.31,13014.37,13014.37
1188,10913.00,11240.39,11577.60,11693.38,11927.25,11927.25,11927.25,12285.06,12530.76,12530.76,12656.07,12909.19
2661,10977.00,11086.77,11419.37,11533.57,11648.90,11648.90,11765.39,12000.70,12360.72,12360.72,12731.54,13113.49
2887,9937.00,10036.37,10237.10,10237.10,10544.21,10544.21,10860.54,11077.75,11077.75,11077.75,11077.75,11188.52
1092,7904.00,7983.04,8062.87,8062.87,8062.87,8062.87,8143.50,8306.37,8472.50,8472.50,8641.95,8728.37
2701,9825.00,10119.75,10220.95,10527.58,10632.85,10739.18,11061.36,11282.58,11508.23,11738.40,12090.55,12332.36
2357,7482.00,7482.00,7482.00,7556.82,7707.96,7862.12,8019.36,8179.74,8261.54,8426.77,8679.58,8766.37
1030,2095.00,2136.90,2136.90,2201.01,2267.04,2312.38,2358.63,2358.63,2382.21,2382.21,2453.68,2527.29
2435,14718.00,15159.54,15462.73,15617.36,15773.53,15931.27,16090.58,16090.58,16090.58,16573.30,16573.30,17070.50
1248,7489.00,7713.67,7867.94,7867.94,7867.94,8025.30,8025.30,8105.56,8186.61,8350.34,8350.34,8433.85
1929,4877.00,4925.77,4925.77,4925.77,4925.77,5024.29,5124.77,5176.02,5331.30,5384.61,5492.30,5547.23
2615,5554.00,5720.62,5777.83,5777.83,5835.60,5835.60,5952.32,5952.32,6071.36,6132.08,6316.04,6316.04
2468,4624.00,4624.00,4762.72,4810.35,4954.66,5004.20,5154.33,5205.87,5205.87,5362.05,5362.05,5415.67
1582,2716.00,2770.32,2825.73,2882.24,2911.06,2940.17,2940.17,3028.38,3058.66,3089.25,3181.93,3181.93
1798,9111.00,9293.22,9572.02,9667.74,9667.74,9764.41,10057.35,10258.49,10566.25,10566.25,10777.57,11100.90
2914,7211.00,7355.22,7575.88,7803.15,7803.15,7881.18,7960.00,8198.80,8444.76,8698.10,8698.10,8698.10
2082,10061.00,10061.00,10061.00,10161.61,10466.46,10780.45,11103.87,11103.87,11325.94,11665.72,11665.72,11899.04
1586,6813.00,6813.00,6949.26,7018.75,7159.13,7302.31,7302.31,7302.31,7448.36,7448.36,7448.36,7597.32
1914,1635.00,1667.70,1717.73,1717.73,1734.91,1786.96,1822.69,1840.92,1896.15,1896.15,1896.15,1915.11
1728,4217.00,4259.17,4344.35,4474.68,4608.92,4655.01,4748.11,4748.11,4795.60,4843.55,4988.86,4988.86
2647,9716.00,10007.48,10107.55,10208.63,10208.63,10310.72,10310.72,10310.72,10516.93,10516.93,10727.27,10727.27
2808,11064.00,11285.28,11398.13,11740.08,11974.88,11974.88,12094.63,12215.57,12582.04,12707.86,12707.86,12707.86
1630,11876.00,12113.52,12234.66,12601.69,12727.71,12982.27,13112.09,13112.09,13374.33,13641.82,14051.07,14051.07
1873,7668.00,7821.36,7977.79,7977.79,8057.57,8218.72,8218.72,8465.28,8719.24,8893.62,8893.62,8893.62
2398,3559.00,3559.00,3594.59,3702.43,3702.43,3813.50,3813.50,3889.77,3889.77,4006.46,4086.59,4127.46
1015,6177.00,6177.00,6300.54,6489.56,6684.24,6751.09,6953.62,7092.69,7305.47,7451.58,7675.13,7751.88
1411,2845.00,2845.00,2873.45,2873.45,2959.65,3048.44,3109.41,3140.51,3234.72,3267.07,3299.74,3332.74
2702,6380.00,6443.80,6572.68,6572.68,6572.68,6704.13,6771.17,6838.88,7044.05,7184.93,7184.93,7400.48
1946,6557.00,6753.71,6821.25,6957.67,6957.67,7166.40,7381.39,7529.02,7679.60,7833.19,7911.53,8069.76
1642,11192.00,11303.92,11303.92,11416.96,11531.13,11531.13,11877.06,12114.60,12478.04,12478.04,12478.04,12852.38
1617,14603.00,14749.03,15044.01,15495.33,15960.19,15960.19,16439.00,16439.00,16603.39,17101.49,17614.53,17966.82
1060,6814.00,6814.00,6814.00,7018.42,7158.79,7158.79,7301.96,7521.02,7521.02,7521.02,7671.44,7671.44
1947,7459.00,7533.59,7533.59,7684.26,7761.10,7993.94,8073.88,8154.62,8399.25,8399.25,8399.25,8483.25
1381,2915.00,2944.15,2944.15,2973.59,3033.06,3033.06,3063.39,3155.30,3249.95,3282.45,3282.45,3282.45
2698,5913.00,5972.13,5972.13,6151.29,6212.81,6337.06,6527.17,6657.72,6657.72,6857.45,6994.60,6994.60
2391,14380.00,14667.60,14814.28,15258.70,15411.29,15873.63,15873.63,15873.63,16191.10,16514.92,16514.92,16514.92
1207,12044.00,12044.00,12405.32,12777.48,13033.03,13163.36,13163.36,13426.63,13426.63,13426.63,13829.43,13829.43
1916,3219.00,3251.19,3316.21,3349.38,3382.87,3484.36,3588.89,3588.89,3624.78,3624.78,3733.52,3733.52
2936,2335.00,2358.35,2429.10,2501.97,2526.99,2577.53,2577.53,2654.86,2734.50,2734.50,2761.85,2761.85
2303,10214.00,10520.42,10625.62,10625.62,10731.88,10731.88,11053.84,11274.91,11500.41,11845.42,11845.42,11963.88
2487,8434.00,8434.00,8434.00,8434.00,8434.00,8602.68,8688.71,8688.71,8775.59,8775.59,9038.86,9310.03
2788,8459.00,8543.59,8799.90,9063.89,9063.89,9154.53,9337.62,9617.75,9810.11,9810.11,9908.21,10205.46
2572,5035.00,5035.00,5135.70,5187.06,5290.80,5290.80,5449.52,5613.01,5781.40,5897.03,5956.00,6075.12
1881,4046.00,4126.92,4209.46,4209.46,4293.65,4336.58,4379.95,4423.75,4556.46,4693.16,4833.95,4833.95
2075,7493.00,7642.86,7719.29,7950.87,8189.39,8271.29,8436.71,8605.45,8691.50,8691.50,8952.25,9041.77
1747,4907.00,4956.07,5104.75,5104.75,5155.80,5310.47,5310.47,5469.79,5633.88,5690.22,5690.22,5747.12
2625,6827.00,6963.54,7172.45,7315.90,7389.05,7462.94,7537.57,7612.95,7765.21,7765.21,7998.17,7998.17
2229,10000.00,10100.00,10100.00,10201.00,10303.01,10612.10,10612.10,10612.10,10718.22,11039.77,11150.17,11373.17
1882,5879.00,5937.79,5937.79,5997.17,6057.14,6178.28,6178.28,6178.28,6240.07,6427.27,6555.81,6555.81
2577,4430.00,4562.90,4654.16,4700.70,4747.71,4842.66,4891.09,4988.91,4988.91,5038.80,5189.96,5293.76
2985,12407.00,12531.07,12531.07,12781.69,12909.51,13296.79,13296.79,13562.73,13969.61,14388.70,14388.70,14820.36
1310,12094.00,12094.00,12456.82,12705.96,13087.14,13087.14,13087.14,13479.75,13479.75,13884.14,14300.67,14443.67
1213,11129.00,11351.58,11578.61,11694.40,11694.40,11694.40,11811.34,12047.57,12409.00,12533.09,12658.42,12785.00
2353,3625.00,3733.75,3845.76,3845.76,3845.76,3922.68,4040.36,4161.57,4203.18,4287.25,4415.87,4504.18
1493,2344.00,2414.32,2414.32,2462.61,2462.61,2536.48,2612.58,2664.83,2744.78,2799.67,2827.67,2855.94
1016,1791.00,1826.82,1826.82,1863.36,1863.36,1919.26,1919.26,1957.64,1957.64,1957.64,1996.80,1996.80
1634,9075.00,9256.50,9534.20,9724.88,9724.88,9724.88,9724.88,9919.38,10216.96,10216.96,10216.96,10523.47
2359,3328.00,3328.00,3394.56,3462.45,3462.45,3462.45,3462.45,3531.70,3637.65,3710.40,3710.40,3821.72
1623,7185.00,7328.70,7328.70,7475.27,7624.78,7853.52,8010.59,8090.70,8333.42,8583.42,8669.26,8842.64
2577,9250.00,9435.00,9435.00,9623.70,9623.70,9912.41,10011.54,10311.88,10415.00,10727.45,10834.72,10943.07
2465,8077.00,8157.77,8239.35,8404.13,8572.22,8657.94,8657.94,8657.94,8744.52,8919.41,9097.80,9370.73
1494,9794.00,9891.94,10188.70,10494.36,10809.19,10917.28,11244.80,11469.70,11584.39,11931.93,11931.93,12170.56
1086,1049.00,1069.98,1102.08,1113.10,1146.49,1157.96,1192.70,1216.55,1228.72,1253.29,1265.82,1265.82
1910,6894.00,7031.88,7172.52,7244.24,7461.57,7461.57,7461.57,7685.42,7839.13,7995.91,8155.83,8400.50
2264,11853.00,12208.59,12330.68,12700.60,13081.61,13343.25,13476.68,13746.21,13746.21,14021.14,14301.56,14444.57
1876,1918.00,1918.00,1937.18,1956.55,1976.12,1995.88,2035.80,2096.87,2096.87,2117.84,2117.84,2117.84
1286,3232.00,3232.00,3328.96,3428.83,3463.12,3497.75,3567.70,3639.06,3675.45,3712.20,3786.45,3786.45
1340,2579.00,2630.58,2630.58,2683.19,2736.86,2791.59,2875.34,2904.09,2933.13,2962.47,2992.09,3051.93
1396,3241.00,3241.00,3273.41,3273.41,3371.61,3472.76,3507.49,3542.56,3613.41,3685.68,3796.25,3834.22
1583,8613.00,8613.00,8785.26,8785.26,9048.82,9229.79,9414.39,9696.82,9987.73,9987.73,10287.36,10595.98
1811,1734.00,1768.68,1768.68,1768.68,1804.05,1858.18,1895.34,1952.20,1971.72,1991.44,2031.27,2071.89
2192,5997.00,5997.00,6116.94,6239.28,6364.06,6364.06,6427.71,6556.26,6687.38,6821.13,7025.77,7096.02
2279,8916.00,9094.32,9367.15,9648.16,9744.65,10036.99,10338.09,10544.86,10755.75,11078.43,11410.78,11524.89
2991,10902.00,11011.02,11011.02,11341.35,11568.18,11799.54,11917.54,12155.89,12399.01,12646.99,12773.46,12901.19
1414,10160.00,10160.00,10160.00,10261.60,10466.83,10676.17,10676.17,10889.69,10998.59,11328.55,11668.40,11901.77
2244,1975.00,1975.00,2014.50,2034.65,2054.99,2054.99,2075.54,2075.54,2137.81,2201.94,2245.98,2268.44
1225,3983.00,4102.49,4225.56,4310.08,4310.08,4310.08,4310.08,4310.08,4439.38,4439.38,4572.56,4709.74
2997,2436.00,2509.08,2534.17,2610.20,2636.30,2662.66,2715.91,2743.07,2797.93,2825.91,2910.69,2998.01
2829,9183.00,9366.66,9460.33,9460.33,9460.33,9554.93,9841.58,10038.41,10239.18,10443.96,10652.84,10652.84
2748,2070.00,2111.40,2111.40,2132.51,2196.49,2240.42,2262.82,2330.71,2330.71,2400.63,2424.64,2497.37
2931,9470.00,9470.00,9564.70,9660.35,9756.95,10049.66,10049.66,10049.66,10250.65,10558.17,10874.92,11201.16
1585,11941.00,12060.41,12060.41,12060.41,12060.41,12301.62,12301.62,12670.67,13050.79,13442.31,13711.16,13711.16
1614,1702.00,1719.02,1770.59,1770.59,1788.30,1788.30,1788.30,1788.30,1806.18,1860.36,1878.97,1916.55
1755,7268.00,7486.04,7710.62,7787.73,7787.73,7865.60,7865.60,8101.57,8101.57,8263.60,8428.88,8513.17
1604,8985.00,9254.55,9254.55,9532.19,9627.51,9820.06,9918.26,10215.81,10215.81,10317.96,10317.96,10317.96
1639,3607.00,3715.21,3715.21,3826.67,3826.67,3903.20,3942.23,3942.23,3942.23,4060.50,4060.50,4182.31
2803,8928.00,9195.84,9195.84,9287.80,9287.80,9566.43,9853.43,9853.43,10149.03,10149.03,10352.01,10662.57
1917,13674.00,13674.00,13674.00,13810.74,14225.06,14367.31,14798.33,15242.28,15394.70,15394.70,15856.55,16173.68
1510,7298.00,7443.96,7592.84,7820.62,7820.62,8055.24,8296.90,8379.87,8379.87,8463.67,8463.67,8463.67
1674,4649.00,4695.49,4695.49,4742.44,4884.72,4933.57,4933.57,5081.57,5234.02,5391.04,5444.95,5608.30
1538,8931.00,9198.93,9290.92,9383.83,9665.34,9665.34,9955.30,10253.96,10561.58,10878.43,10987.21,11097.09
1548,7916.00,8074.32,8155.06,8399.72,8483.71,8483.71,8653.39,8826.45,8826.45,8914.72,9093.01,9365.80
2232,13208.00,13340.08,13606.88,13606.88,14015.09,14435.54,14435.54,14579.90,14579.90,14725.70,15167.47,15319.14
2291,9114.00,9114.00,9114.00,9205.14,9481.29,9481.29,9670.92,9864.34,9864.34,10061.63,10363.47,10467.11
1127,9690.00,9883.80,10081.48,10182.29,10487.76,10697.51,10911.46,11238.81,11238.81,11238.81,11575.97,11923.25
1769,13396.00,13663.92,13663.92,13937.20,14076.57,14358.10,14358.10,14645.26,14791.72,14939.63,15387.82,15849.46
2401,9944.00,9944.00,10242.32,10447.17,10656.11,10975.79,11305.07,11644.22,11644.22,11644.22,11760.66,11878.27
2492,1609.00,1625.09,1657.59,1690.74,1690.74,1741.47,1758.88,1758.88,1776.47,1829.76,1884.66,1884.66
1973,11350.00,11350.00,11463.50,11578.14,11578.14,11578.14,11578.14,11925.48,12044.73,12285.63,12408.48,12780.74
1849,4741.00,4741.00,4741.00,4741.00,4835.82,4884.18,4884.18,5030.70,5131.32,5285.26,5338.11,5444.87
1774,14327.00,14470.27,14759.68,14759.68,15054.87,15054.87,15355.97,15663.09,15663.09,15819.72,15819.72,15977.91
1773,5871.00,5988.42,6048.30,6048.30,6169.27,6354.35,6481.44,6481.44,6611.06,6743.29,6743.29,6945.58
1702,3253.00,3285.53,3285.53,3318.39,3417.94,3486.30,3521.16,3626.79,3699.33,3736.32,3736.32,3811.05
1478,11626.00,11974.78,12214.28,12458.56,12458.56,12458.56,12458.56,12583.15,12708.98,13090.25,13352.05,13619.09
1609,9140.00,9414.20,9602.48,9794.53,10088.37,10189.25,10393.04,10600.90,10706.91,11028.12,11358.96,11472.55
1878,1016.00,1036.32,1057.05,1057.05,1088.76,1121.42,1121.42,1121.42,1121.42,1132.63,1166.61,1166.61
2470,2382.00,2405.82,2453.94,2527.55,2578.11,2655.45,2682.00,2708.82,2708.82,2763.00,2763.00,2845.89
2638,10672.00,10992.16,10992.16,11102.08,11102.08,11435.14,11435.14,11549.50,11664.99,11664.99,11664.99,12014.94
1063,9569.00,9760.38,9955.59,9955.59,9955.59,10055.14,10256.25,10256.25,10358.81,10462.40,10776.27,10991.79
2485,2996.00,3025.96,3086.48,3117.34,3148.52,3242.97,3307.83,3307.83,3407.07,3441.14,3475.55,3545.06
1896,3070.00,3131.40,3225.34,3257.60,3257.60,3355.32,3388.88,3422.77,3422.77,3491.22,3526.13,3561.39
2972,13380.00,13380.00,13380.00,13513.80,13919.21,14336.79,14480.16,14624.96,14624.96,15063.71,15515.62,15515.62
1007,2134.00,2176.68,2220.21,2264.62,2264.62,2287.26,2310.14,2333.24,2403.24,2475.33,2524.84,2575.34
1718,12036.00,12397.08,12645.02,12645.02,12645.02,13024.37,13024.37,13284.86,13284.86,13284.86,13284.86,13550.56
1398,7279.00,7279.00,7424.58,7647.32,7723.79,7878.27,8035.83,8276.91,8442.44,8695.72,8956.59,9225.29
1142,4940.00,4940.00,5038.80,5189.96,5189.96,5345.66,5345.66,5506.03,5671.21,5671.21,5784.64,5900.33
2071,3320.00,3353.20,3453.80,3453.80,3522.87,3593.33,3593.33,3665.20,3701.85,3812.90,3927.29,4005.84
1337,6894.00,7031.88,7102.20,7173.22,7244.95,7389.85,7463.75,7538.39,7613.77,7766.05,7999.03,8159.01
